Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
20,349,139.947,-7.828,-169.68,26.358,0.5874623999999999,-10.615537600000007
20,408,-194.95,-10.642,9.522,16.501,0.388368,-179.18063199999997
20,409,91.675,-14.401,-103.161,-2.477,0.0141768,-28.3498232
20,482,-170.745,-13.767,-10.358,31.482,0.184464,-163.203536
20,483,-173.23,-11.887,-49.267,58.326,0.0332928,-176.0247072
20,583,88.423,-18.759,-94.96,-107.292,0.0074736,-132.5805264
21,340,83.186,-7.175,-65.79,-5.249,0.0038232,4.975823200000004
21,346,-188.083,-11.073,-33.343,59.338,0.001908,-173.15909200000004
21,349,143.406,-9.682,-166.01,21.397,0.7206408,-10.168359199999975
21,408,-188.459,-11.882,8.344,16.17,0.4159944,-175.4110056
21,409,91.454,-13.893,-104.129,-2.513,0.008114399999999999,-29.07288560000001
21,482,-180.045,-12.648,-3.222,29.509,0.09648,-166.30952
21,483,-174.195,-9.561,-55.599,60.39,0.022773599999999998,-178.94222639999998
21,583,83.479,-17.617,-97.583,-108.063,0.015537599999999999,-139.7684624
22,340,91.516,-9.733,-72.374,-4.843,0.0,4.566000000000006
22,346,-191.308,-11.238,-29.756,52.049,0.053308799999999996,-180.1996912
22,349,142.43,-8.289,-168.7,20.733,0.6591096000000001,-13.166890399999968
22,408,-189.381,-11.863,7.606,16.033,0.4525704,-177.1524296
22,409,92.285,-13.953,-102.24,-2.401,0.011311199999999999,-26.2976888
22,482,-168.999,-14.848,-3.244,27.779,0.07193519999999999,-159.2400648
22,483,-176.983,-9.081,-49.252,60.056,0.0313776,-175.22862239999998
22,583,91.701,-14.586,-102.129,-106.519,0.030326399999999996,-131.5026736
23,340,72.704,-9.117,-64.732,-2.109,0.001188,-3.2528120000000103
23,346,-195.311,-10.512,-27.702,50.707,0.0844344,-182.73356560000002
23,349,139.748,-8.463,-172.901,28.713,0.6162048,-12.286795200000013
23,408,-197.825,-10.686,11.919,16.049,0.5083128,-180.03468719999998
23,409,99.825,-12.257,-104.683,-2.35,0.0047808,-19.46021920000001
23,482,-174.882,-14.164,-3.475,31.394,0.2442456,-160.88275439999998
23,483,-176.708,-11.967,-43.314,58.45,0.0413496,-173.4976504
23,583,91.381,-17.509,-103.77,-106.232,0.010979999999999998,-136.11902
24,340,83.145,-9.742,-64.026,-5.206,0.0057312000000000005,4.1767311999999945
24,346,-191.629,-11.513,-32.888,55.979,0.09164879999999999,-179.9593512
24,349,142.719,-7.439,-178.924,28.84,0.6283439999999999,-14.175656000000005
24,408,-202.169,-9.85,7.79,19.56,0.44370719999999997,-184.2252928
24,409,100.695,-11.22,-105.681,-2.064,0.011541599999999999,-18.258458400000002
24,482,-174.855,-15.057,1.635,21.579,0.0356328,-166.66236719999998
24,483,-180.622,-10.686,-47.606,63.382,0.030419999999999996,-175.50158000000002
24,583,84.584,-13.293,-94.467,-114.407,0.048131999999999994,-137.534868
25,340,85.945,-8.597,-68.68,-4.201,0.0,4.4669999999999925
25,346,-192.053,-12.601,-29.532,51.924,0.07112879999999999,-182.1908712
25,349,140.075,-8.161,-166.983,19.928,0.6745536,-14.466446400000017
25,408,-191.699,-10.265,8.612,19.187,0.44179199999999996,-173.723208
25,409,97.004,-13.499,-104.143,-2.849,0.004291199999999999,-23.48270879999999
25,482,-171.841,-13.233,4.046,20.5,0.1467504,-160.38124960000002
25,483,-176.84,-11.082,-43.93,60.411,0.0418896,-171.3991104
25,583,87.011,-15.575,-99.669,-108.926,0.016156800000000002,-137.1428432
26,340,80.745,-8.751,-63.75,-5.454,0.0009576000000000001,2.7909576
26,346,-186.416,-11.753,-31.738,52.662,0.018957599999999998,-177.22604239999998
26,349,138.62,-8.404,-177.012,36.502,0.568656,-9.725343999999989
26,408,-195.982,-11.935,13.826,15.174,0.3749112,-178.5420888
26,409,96.999,-14.347,-104.839,-2.405,0.018957599999999998,-24.5730424
26,482,-161.674,-13.97,-5.965,24.416,0.19156320000000002,-157.00143680000002
26,483,-175.786,-9.665,-44.174,57.933,0.0352008,-171.6567992
26,583,90.649,-15.622,-111.719,-100.953,0.0080928,-137.6369072
27,340,90.128,-9.593,-73.838,-4.252,0.0,2.445000000000003
27,346,-194.619,-11.521,-45.12,64.581,0.0641232,-186.61487679999996
27,349,137.854,-8.521,-179.373,34.985,0.5066927999999999,-14.548307199999964
27,408,-194.056,-10.139,12.543,22.123,0.467208,-169.06179200000003
27,409,96.062,-14.622,-101.841,-2.24,0.008604,-22.632396
27,482,-173.574,-14.851,-4.656,27.57,0.0141768,-165.49682320000002
27,483,-176.078,-10.626,-55.911,68.376,0.0277128,-174.21128720000002
27,583,93.423,-14.161,-87.458,-124.23,0.001188,-132.42481199999997
28,340,85.965,-9.697,-71.724,-4.821,0.0,-0.2770000000000028
28,346,-193.543,-11.055,-23.001,50.614,0.082368,-176.902632
28,349,141.524,-8.698,-158.802,19.079,0.6837551999999999,-6.213244799999998
28,408,-196.508,-10.831,20.779,8.995,0.3264984,-177.2385016
28,409,93.413,-11.9,-100.02,-2.695,0.0300096,-21.171990400000006
28,482,-167.699,-12.843,-11.418,30.495,0.172656,-161.292344
28,483,-172.264,-9.255,-52.536,61.967,0.023731199999999997,-172.06426880000004
28,583,85.829,-17.97,-101.683,-109.874,0.029368799999999997,-143.66863120000002
29,340,73.579,-8.582,-63.818,-1.257,0.002376,-0.07562400000001206
29,346,-184.308,-11.505,-48.776,66.118,0.090972,-178.380028
29,349,145.398,-7.983,-195.44,44.861,0.7847711999999999,-12.379228800000009
29,408,-202.277,-10.715,0.043,24.994,0.4010616,-187.5539384
29,409,92.293,-14.184,-99.665,-3.187,0.0124272,-24.730572799999997
29,482,-178.024,-15.448,-4.776,36.794,0.1333512,-161.32064880000001
29,483,-163.372,-10.026,-56.545,66.759,0.0419904,-163.14200960000002
29,583,94.847,-16.078,-84.207,-122.461,0.0202824,-127.8787176
30,340,77.332,-8.008,-63.829,-2.792,0.0,2.7029999999999976
30,346,-191.44,-10.059,-32.212,53.884,0.1190808,-179.7079192
30,349,147.543,-8.311,-170.349,24.297,0.6199704,-6.20002959999999
30,408,-194.319,-9.263,1.541,22.565,0.4741344,-179.0018656
30,409,94.571,-13.277,-104.317,-1.916,0.029995200000000003,-24.909004799999998
30,482,-173.697,-15.275,1.482,24.341,0.09269999999999999,-163.0563
30,483,-168.485,-11.052,-53.432,61.445,0.0313776,-171.4926224
30,583,75.8,-13.544,-93.544,-109.888,0.035136,-141.140864
31,340,82.717,-7.767,-71.463,-4.629,0.0,-1.1419999999999906
31,346,-189.952,-11.561,-36.235,57.798,0.0509112,-179.8990888
31,349,146.032,-7.121,-159.54,12.499,0.799056,-7.33094399999999
31,408,-198.855,-11.932,15.427,16.134,0.592956,-178.633044
31,409,92.905,-14.078,-102.973,-2.124,0.0305784,-26.2394216
31,482,-169.388,-13.321,-11.713,35.011,0.10098,-159.31002
31,483,-175.202,-7.125,-55.481,62.514,0.028512,-175.26548799999998
31,583,86.356,-14.052,-100.025,-109.664,0.0355896,-137.34941039999998
32,340,92.726,-8.451,-72.724,-1.748,0.0,9.803000000000003
32,346,-195.542,-8.44,-36.154,59.012,0.05813999999999999,-181.06586
32,349,136.755,-4.749,-181.67,37.273,0.778176,-11.612823999999984
32,408,-195.153,-10.775,11.37,15.111,0.6275232000000001,-178.8194768
32,409,96.303,-14.345,-102.692,-2.687,0.044438399999999996,-23.376561599999995
32,482,-167.638,-13.302,-12.885,33.404,0.0992304,-160.32176959999998
32,483,-177.588,-11.874,-42.267,58.899,0.036432,-172.793568
32,583,90.022,-15.525,-94.111,-109.976,0.0209808,-129.5690192
33,340,85.616,-9.287,-70.637,-4.732,0.0009576000000000001,0.9609575999999929
33,346,-191.319,-10.738,-34.038,61.019,0.15471359999999998,-174.92128639999996
33,349,143.573,-7.62,-192.008,41.159,0.879264,-14.016736000000009
33,408,-199.086,-9.773,7.764,22.076,0.48654000000000003,-178.53246000000001
33,409,98.369,-12.338,-106.9,-2.145,0.0224496,-22.991550399999998
33,482,-164.534,-12.906,-11.655,30.562,0.2158344,-158.31716559999998
33,483,-172.467,-10.671,-45.259,63.696,0.023731199999999997,-164.6772688
33,583,82.964,-16.193,-88.906,-119.523,0.0155592,-141.6424408
34,340,75.925,-9.077,-66.432,-1.242,0.0,-0.8260000000000032
34,346,-184.246,-12.152,-40.065,56.015,0.1126872,-180.33531279999997
34,349,139.371,-7.749,-190.673,41.707,0.9058104,-16.438189599999987
34,408,-200.595,-10.598,8.396,19.199,0.491544,-183.106456
34,409,97.62,-13.411,-106.441,-2.016,0.0136152,-24.234384799999997
34,482,-173.343,-13.923,-17.339,37.159,0.15870959999999998,-167.2872904
34,483,-171.367,-11.126,-44.897,61.363,0.0411912,-165.9858088
34,583,92.763,-19.28,-92.279,-115.498,0.0116136,-134.28238639999998
35,340,81.907,-9.368,-69.901,-4.197,0.0,-1.5589999999999948
35,346,-188.787,-13.889,-44.615,65.265,0.1034712,-181.9225288
35,349,141.094,-7.47,-186.06,37.026,0.8030735999999999,-14.606926400000004
35,408,-196.755,-11.979,12.158,18.412,0.6170327999999999,-177.54696719999998
35,409,95.582,-13.961,-101.757,-2.981,0.0114696,-23.10553040000001
35,482,-177.241,-12.987,-10.847,31.65,0.151632,-169.273368
35,483,-174.283,-11.489,-50.8,65.575,0.0457128,-170.95128720000002
35,583,90.978,-20.237,-86.209,-119.256,0.0065304000000000004,-134.7174696
36,340,74.368,-7.815,-60.459,-3.511,0.0,2.582999999999994
36,346,-198.001,-12.654,-42.904,69.24,0.0371088,-184.28189120000002
36,349,137.494,-7.138,-202.678,50.761,0.765972,-20.795028
36,408,-196.295,-12.209,-3.573,29.23,0.5147712,-182.3322288
36,409,94.175,-13.082,-104.642,-3.234,0.0160848,-26.766915200000007
36,482,-164.583,-14.642,-18.122,37.847,0.142056,-159.35794399999997
36,483,-176.001,-13.549,-46.73,65.665,0.046512,-170.568488
36,583,87.916,-15.186,-81.967,-127.417,0.0045216,-136.6494784
37,340,80.165,-9.945,-68.982,-3.173,0.0,-1.9350000000000005
37,346,-191.733,-10.131,-45.996,67.494,0.07692479999999999,-180.2890752
37,349,136.899,-7.005,-198.301,47.074,0.803664,-20.529335999999983
37,408,-196.418,-11.959,7.439,26.205,0.6175152,-174.1154848
37,409,92.599,-14.63,-100.374,-2.681,0.0695808,-25.016419199999987
37,482,-175.977,-12.041,-15.633,38.056,0.184896,-165.41010400000002
37,483,-175.625,-11.884,-56.748,72.075,0.0371088,-172.14489120000002
37,583,87.836,-19.573,-67.388,-137.388,0.024019199999999997,-136.4889808
38,340,75.693,-8.648,-68.736,-1.585,0.0,-3.2760000000000025
38,346,-189.345,-11.435,-36.623,57.186,0.065232,-180.15176799999998
38,349,144.293,-9.199,-163.886,20.235,0.7422335999999999,-7.8147664000000026
38,408,-184.645,-10.718,7.548,17.065,0.45848880000000003,-170.2915112
38,409,98.818,-12.711,-106.148,-3.106,0.036856799999999995,-23.1101432
38,482,-170.605,-14.873,-6.859,30.171,0.1154736,-162.0505264
38,483,-172.522,-7.246,-46.727,59.943,0.0256464,-166.52635360000002
38,583,86.795,-17.579,-97.436,-111.749,0.0213408,-139.9476592
39,340,72.466,-9.471,-64.15,-4.202,0.0,-5.357000000000015
39,346,-191.299,-12.243,-31.157,54.585,0.0815256,-180.0324744
39,349,145.239,-7.355,-177.051,27.469,0.6085872,-11.089412799999971
39,408,-194.686,-11.337,28.248,2.519,0.45054,-174.80546
39,409,92.392,-14.186,-101.706,-3.674,0.0095544,-27.164445600000015
39,482,-172.887,-13.246,-17.472,35.475,0.179856,-167.95014400000002
39,483,-179.034,-8.137,-46.414,58.063,0.0208656,-175.50113439999998
39,583,80.199,-14.315,-110.843,-97.271,0.001188,-142.228812
40,340,82.931,-8.307,-69.228,-4.819,0.0,0.5770000000000008
40,346,-190.717,-11.416,-36.75,53.516,0.0715824,-185.2954176
40,349,140.107,-8.192,-161.798,15.489,0.7603128,-13.63368720000001
40,408,-195.735,-9.205,10.536,18.711,0.5305536,-175.16244640000005
40,409,94.16,-13.27,-104.241,-2.322,0.0295272,-25.643472799999998
40,482,-178.297,-13.62,-9.465,34.508,0.1557432,-166.7182568
40,483,-170.454,-10.493,-51.847,58.425,0.0418896,-174.32711040000004
40,583,96.564,-16.77,-98.147,-105.647,0.019353600000000002,-123.98064640000001
41,340,80.991,-9.196,-64.962,-5.322,0.0,1.5109999999999983
41,346,-187.12,-11.542,-26.995,48.729,0.0772344,-176.8507656
41,349,143.18,-8.479,-163.548,20.531,0.7767288,-7.539271199999981
41,408,-196.935,-10.675,19.043,6.393,0.4780944,-181.6959056
41,409,96.916,-14.04,-106.206,-2.036,0.0046224,-25.3613776
41,482,-176.196,-14.403,1.166,23.731,0.1605168,-165.5414832
41,483,-171.826,-9.466,-38.392,49.99,0.0485784,-169.6454216
41,583,81.554,-16.904,-113.85,-89.085,0.003564,-138.28143599999996
42,340,72.49,-8.162,-63.345,-3.942,0.0,-2.9590000000000103
42,346,-193.155,-14.161,-33.278,54.923,0.060818399999999995,-185.6101816
42,349,140.184,-8.488,-178.392,31.313,0.8257536,-14.557246399999999
42,408,-194.599,-11.486,10.708,13.761,0.5019984,-181.1140016
42,409,91.972,-13.15,-102.125,-2.533,0.0371088,-25.798891200000014
42,482,-169.188,-12.063,-19.172,37.564,0.1535472,-162.7054528
42,483,-168.985,-9.92,-44.905,53.431,0.0267624,-170.35223760000002
42,583,86.28,-15.48,-105.787,-98.861,0.012261600000000001,-133.83573840000003
43,340,83.193,-9.428,-71.562,-2.729,0.0,-0.5259999999999971
43,346,-193.694,-14.823,-30.994,60.586,0.0564048,-178.86859520000002
43,349,142.717,-5.327,-179.455,32.955,0.912348,-8.197652
43,408,-200.074,-10.195,8.547,19.868,0.5732856000000001,-181.28071440000002
43,409,94.851,-15.762,-99.072,-2.195,0.0165528,-22.161447200000005
43,482,-170.382,-11.576,-24.267,41.907,0.16021439999999998,-164.15778559999998
43,483,-173.965,-9.928,-54.055,64.065,0.039023999999999996,-173.843976
43,583,92.293,-19.817,-83.887,-118.317,0.0095112,-129.71848880000002
44,340,73.021,-9.531,-64.057,-1.619,0.006897599999999999,-2.1791024
44,346,-180.332,-14.745,-35.847,57.001,0.11583360000000001,-173.8071664
44,349,141.371,-8.627,-190.892,41.159,0.7358616,-16.253138399999997
44,408,-200.495,-11.717,25.462,8.073,0.6213384,-178.0556616
44,409,97.992,-14.788,-102.988,-2.721,0.0366768,-22.468323199999993
44,482,-170.401,-13.303,-18.089,38.638,0.09429119999999999,-163.06070880000001
44,483,-179.979,-11.736,-45.343,59.827,0.019115999999999998,-177.211884
44,583,81.035,-20.659,-92.229,-107.305,0.0102744,-139.14772560000003
45,340,86.904,-9.602,-71.193,-4.451,0.0,1.657999999999995
45,346,-186.847,-10.5,-46.069,66.108,0.1078416,-177.2001584
45,349,144.798,-7.743,-164.273,18.169,0.9183096000000001,-8.130690399999988
45,408,-194.987,-11.13,14.54,12.784,0.5480927999999999,-178.2449072
45,409,93.299,-12.42,-106.209,-3.24,0.0078552,-28.5621448
45,482,-174.57,-13.741,-11.664,28.686,0.312156,-170.97684399999997
45,483,-174.567,-13.779,-49.998,63.201,0.0342432,-175.1087568
45,583,95.096,-15.543,-97.612,-111.366,0.025056,-129.399944
46,340,75.829,-7.688,-65.938,-2.161,0.0126576,0.05465759999998871
46,346,-189.866,-14.579,-38.478,64.094,0.09648,-178.73252000000002
46,349,145.78,-6.034,-183.481,37.695,0.7597944,-5.280205599999985
46,408,-200.162,-11.1,16.269,16.409,0.5432328,-178.0407672
46,409,94.283,-16.502,-98.334,-2.204,0.0132192,-22.743780799999996
46,482,-172.977,-14.112,-19.129,40.94,0.0756144,-165.20238559999999
46,483,-174.192,-12.803,-51.627,65.075,0.03535919999999999,-173.51164080000004
46,583,85.248,-20.949,-83.924,-116.77,0.003564,-136.39143599999997
47,340,84.749,-9.813,-69.745,-4.653,0.0047808,0.5427807999999887
