Generalized Born Decomposition Energies

Complex:

Total Energy Decomposition:
Frame #,Residue,Internal,van der Waals,Electrostatic,Polar Solvation,Non-Polar Solv.,TOTAL
16,409,98.992,-13.299,-97.115,-1.592,0.047592,-12.966407999999984
16,482,-169.254,-14.202,-8.314,27.491,0.1407744,-164.1382256
16,483,-171.427,-11.056,-48.126,54.951,0.0133776,-175.6446224
16,583,75.301,-28.287,-54.325,-64.307,0.0704592,-71.5475408
17,340,75.568,-7.366,-60.709,-3.517,0.0251208,4.001120799999995
17,346,-182.498,-11.711,-23.324,39.63,0.061776,-177.841224
17,349,139.11,-5.225,-164.745,17.559,0.9914615999999999,-12.309538399999985
17,408,-184.936,-9.855,31.24,-3.786,0.7145064,-166.62249359999998
17,409,97.922,-14.303,-98.067,-4.265,0.034495200000000004,-18.678504799999995
17,482,-174.307,-15.19,-0.432,22.784,0.2699568,-166.8750432
17,483,-173.597,-8.909,-45.428,49.172,0.0277128,-178.7342872
17,583,67.193,-29.694,-57.221,-53.649,0.017539199999999998,-73.35346080000001
18,340,81.703,-8.23,-63.133,-4.055,0.0033336,6.288333599999997
18,346,-192.761,-11.265,-22.561,45.053,0.0957888,-181.4382112
18,349,137.094,-6.008,-157.655,9.638,1.0925928,-15.838407200000018
18,408,-194.715,-9.664,54.004,-20.319,0.6657192,-170.02828079999998
18,409,99.277,-16.16,-93.607,-4.246,0.0417312,-14.694268799999996
18,482,-173.37,-12.487,2.75,23.934,0.1568592,-159.0161408
18,483,-162.776,-11.275,-50.299,50.913,0.0496944,-173.38730560000002
18,583,78.207,-26.62,-53.307,-63.19,0.06912,-64.84088000000001
19,340,75.179,-7.413,-62.417,-3.817,0.0272232,1.5592232000000035
19,346,-195.152,-12.921,-23.343,49.549,0.08534879999999999,-181.78165119999997
19,349,139.808,-7.261,-163.324,14.168,1.1538287999999999,-15.455171200000017
19,408,-197.196,-10.759,65.159,-26.374,0.6172776,-168.5527224
19,409,96.985,-15.873,-92.628,-7.125,0.0466704,-18.594329600000005
19,482,-174.523,-14.393,-8.086,31.145,0.3121272,-165.5448728
19,483,-171.75,-8.727,-46.848,55.632,0.03535919999999999,-171.6576408
19,583,77.85,-27.056,-46.454,-69.167,0.06850079999999999,-64.7584992
20,340,75.867,-7.558,-59.648,-4.151,0.0218232,4.5318231999999945
20,346,-194.055,-8.505,-29.547,52.363,0.0400392,-179.7039608
20,349,141.726,-7.962,-159.083,14.21,0.9670896000000001,-10.141910399999988
20,408,-192.569,-10.235,50.599,-17.376,0.8308728,-168.75012719999998
20,409,97.95,-15.1,-95.799,-2.754,0.049096799999999996,-15.653903199999998
20,482,-170.215,-14.548,-3.861,27.093,0.3144096,-161.2165904
20,483,-173.87,-11.163,-43.397,55.426,0.0457128,-172.95828720000003
20,583,77.086,-27.491,-54.936,-63.692,0.0646416,-68.9683584
21,340,72.222,-8.203,-58.544,-2.603,0.0275544,2.899554399999994
21,346,-189.995,-12.999,-19.135,43.546,0.10343519999999999,-178.4795648
21,349,141.143,-7.193,-155.893,7.721,1.2264696,-12.995530400000012
21,408,-201.623,-11.203,71.142,-34.322,0.7572167999999999,-175.2487832
21,409,101.842,-14.219,-95.846,-4.918,0.0829296,-13.058070399999998
21,482,-176.503,-13.862,17.371,11.783,0.1967904,-161.0142096
21,483,-171.133,-8.844,-43.889,50.116,0.0539208,-173.6960792
21,583,62.998,-28.808,-52.699,-58.681,0.1028016,-77.08719839999999
22,340,74.395,-8.102,-62.053,-3.692,0.0119376,0.5599375999999947
22,346,-191.506,-12.082,-28.271,50.165,0.0729144,-181.6210856
22,349,140.855,-6.63,-155.875,7.728,1.1753928,-12.746607200000007
22,408,-197.291,-9.271,61.871,-27.175,0.815616,-171.050384
22,409,99.432,-15.844,-96.215,-4.335,0.058989599999999996,-16.903010399999996
22,482,-171.509,-13.828,19.652,8.159,0.21241439999999998,-157.3135856
22,483,-172.396,-10.031,-51.372,50.755,0.0481896,-182.99581039999998
22,583,68.952,-28.66,-50.775,-62.323,0.053971200000000004,-72.75202879999999
23,340,74.117,-8.138,-60.485,-3.38,0.0313776,2.1453775999999998
23,346,-189.653,-11.764,-31.95,51.095,0.0831672,-182.1888328
23,349,145.103,-7.802,-165.446,16.773,1.071,-10.300999999999982
23,408,-199.582,-8.933,60.38,-20.589,0.9624456,-167.7615544
23,409,96.415,-14.28,-97.787,-2.615,0.0992664,-18.167733600000002
23,482,-178.883,-14.099,-7.359,27.527,0.3187368,-172.4952632
23,483,-172.253,-10.3,-50.945,60.718,0.050652,-172.72934799999996
23,583,74.566,-27.371,-46.845,-66.566,0.10296,-66.11304
24,340,69.732,-7.741,-59.769,-3.498,0.018957599999999998,-1.257042399999999
24,346,-190.498,-13.468,-37.676,57.084,0.12903119999999998,-184.4289688
24,349,137.708,-7.962,-169.597,24.673,0.8948735999999999,-14.2831264
24,408,-191.286,-11.099,50.701,-18.504,0.7964856,-169.39151439999998
24,409,98.222,-13.724,-96.578,-4.615,0.07870319999999999,-16.616296800000015
24,482,-176.572,-12.782,-9.678,32.619,0.21314160000000001,-166.1998584
24,483,-172.614,-9.185,-54.824,61.675,0.0638712,-174.88412879999998
24,583,75.658,-27.247,-45.74,-69.993,0.0830952,-67.2389048
25,340,75.383,-7.066,-64.412,-2.448,0.019908000000000002,1.476907999999987
25,346,-193.651,-10.087,-25.695,48.727,0.058111199999999995,-180.64788879999998
25,349,138.698,-7.627,-165.918,17.583,0.9590903999999999,-16.30490960000001
25,408,-189.381,-11.136,57.528,-22.563,0.5885495999999999,-164.9634504
25,409,96.322,-14.641,-96.995,-4.531,0.0493272,-19.795672800000006
25,482,-169.137,-13.815,-8.952,27.224,0.2370096,-164.4429904
25,483,-170.422,-11.762,-47.348,56.982,0.0869256,-172.46307439999998
25,583,63.36,-29.363,-55.405,-64.298,0.0507744,-85.65522560000001
26,340,70.022,-8.884,-60.815,-2.838,0.0170424,-2.497957599999993
26,346,-189.643,-14.318,-21.885,46.755,0.1040688,-178.98693120000001
26,349,143.481,-7.399,-168.869,20.438,0.7481664,-11.600833600000007
26,408,-196.117,-9.141,50.522,-16.678,0.940716,-170.47328399999998
26,409,96.742,-14.616,-94.234,-4.189,0.12297599999999999,-16.17402399999999
26,482,-174.924,-10.528,-3.33,25.159,0.1575288,-163.46547120000002
26,483,-172.645,-13.669,-42.766,51.469,0.07900560000000001,-177.53199440000003
26,583,66.186,-28.932,-52.82,-63.55,0.1061496,-79.00985039999999
27,340,75.146,-8.38,-64.65,-1.551,0.0160632,0.5810631999999998
27,346,-186.533,-12.639,-33.797,47.556,0.0469008,-185.3660992
27,349,140.59,-7.219,-147.765,1.627,0.8856864,-11.881313599999977
27,408,-195.549,-10.096,52.084,-16.092,0.6523416,-169.00065840000002
27,409,92.956,-14.981,-94.358,-3.263,0.058370399999999996,-19.587629599999993
27,482,-172.954,-13.266,6.331,14.98,0.18047519999999997,-164.72852480000003
27,483,-174.947,-13.555,-35.459,52.401,0.046116,-171.513884
27,583,82.558,-27.731,-59.026,-59.54,0.1013544,-63.6376456
28,340,79.402,-8.118,-64.114,-4.222,0.018,2.966000000000001
28,346,-186.178,-9.721,-34.705,51.426,0.1204992,-179.05750079999999
28,349,141.819,-7.694,-163.12,13.348,1.0305431999999999,-14.616456800000003
28,408,-191.728,-9.845,67.03,-33.591,0.6544728,-167.4795272
28,409,91.785,-15.61,-93.277,-4.607,0.0838872,-21.625112800000004
28,482,-171.573,-14.929,0.716,27.185,0.183168,-158.417832
28,483,-172.437,-6.225,-51.084,55.214,0.081324,-174.45067600000002
28,583,71.308,-23.433,-56.02,-62.4,0.0676584,-70.47734159999999
29,340,69.598,-6.536,-60.045,-2.651,0.0431424,0.40914239999999613
29,346,-190.458,-12.174,-40.334,58.073,0.201564,-184.691436
29,349,141.181,-7.466,-175.429,26.233,1.0772928,-14.403707199999998
29,408,-193.358,-10.592,44.401,-6.73,0.8700264,-165.4089736
29,409,94.945,-13.755,-94.784,-4.399,0.1616616,-17.83133840000001
29,482,-170.85,-14.365,0.178,22.758,0.26339759999999995,-162.0156024
29,483,-178.44,-9.225,-54.489,63.377,0.0736776,-178.7033224
29,583,77.451,-25.896,-42.45,-73.198,0.049428,-64.043572
30,340,70.235,-9.013,-62.624,-2.625,0.0124272,-4.014572800000001
30,346,-191.664,-12.583,-31.085,54.808,0.0930168,-180.43098320000001
30,349,139.294,-8.943,-184.806,38.478,0.794592,-15.182408000000011
30,408,-193.149,-10.457,53.336,-10.514,0.5765184,-160.2074816
30,409,96.212,-14.188,-97.231,-3.543,0.0720144,-18.677985599999992
30,482,-173.432,-14.377,-9.516,26.744,0.28702079999999996,-170.2939792
30,483,-173.838,-7.123,-55.516,59.947,0.0691272,-176.46087279999998
30,583,71.23,-27.239,-51.987,-66.833,0.08658,-74.74242000000001
31,340,71.505,-8.975,-59.973,-3.962,0.0076464,-1.397353600000005
31,346,-181.636,-10.398,-42.629,59.596,0.1234944,-174.94350559999998
31,349,140.667,-5.363,-184.685,32.716,0.9276407999999999,-15.737359199999998
31,408,-200.826,-10.306,52.821,-15.264,0.6452135999999999,-172.9297864
31,409,94.343,-16.223,-92.725,-5.129,0.019188,-19.714811999999988
31,482,-175.731,-11.252,-5.319,29.355,0.2216808,-162.7253192
31,483,-174.643,-9.773,-53.377,63.888,0.0476208,-173.8573792
31,583,72.364,-22.851,-47.411,-73.809,0.10449359999999999,-71.6025064
32,340,71.157,-7.797,-64.532,-2.241,0.019188,-3.393811999999997
32,346,-186.156,-10.185,-33.375,52.673,0.0662256,-176.9767744
32,349,141.792,-6.286,-189.555,38.485,0.8035704,-14.760429600000007
32,408,-190.178,-10.024,51.218,-13.143,0.8271216,-161.29987839999998
32,409,100.882,-15.84,-97.012,-3.355,0.0334512,-15.2915488
32,482,-173.867,-13.929,2.827,20.236,0.21366,-164.51934
32,483,-171.007,-10.973,-51.929,57.921,0.0751824,-175.91281760000004
32,583,80.345,-25.251,-57.847,-62.99,0.07794,-65.66506000000001
33,340,73.774,-7.143,-62.632,-2.621,0.018957599999999998,1.3969576000000024
33,346,-192.924,-10.802,-38.281,58.477,0.1856304,-183.3443696
33,349,146.272,-7.535,-192.178,41.204,0.8945711999999999,-11.342428800000002
33,408,-198.266,-9.65,44.203,-11.05,0.7228656,-174.0401344
33,409,96.992,-15.641,-94.238,-3.798,0.0803016,-16.604698400000004
33,482,-168.733,-12.933,9.944,15.691,0.240408,-155.790592
33,483,-169.455,-10.572,-52.462,64.647,0.07900560000000001,-167.76299440000005
33,583,82.824,-26.571,-48.144,-73.699,0.0990216,-65.4909784
34,340,74.842,-8.838,-63.475,-3.072,0.018,-0.5249999999999966
34,346,-190.055,-12.114,-27.258,46.887,0.1054224,-182.4345776
34,349,143.626,-6.523,-199.864,46.633,0.9064368,-15.221563199999993
34,408,-196.981,-11.167,58.053,-14.882,0.6478776,-164.32912240000002
34,409,96.184,-14.285,-95.212,-3.545,0.0824616,-16.775538400000006
34,482,-158.498,-13.511,3.518,18.271,0.1802376,-150.03976239999997
34,483,-178.453,-10.98,-38.498,49.921,0.0629136,-177.9470864
34,583,70.082,-28.528,-55.92,-57.054,0.0647928,-71.35520720000001
35,340,74.374,-8.265,-61.744,-2.774,0.034264800000000005,1.625264799999995
35,346,-185.7,-7.407,-26.981,45.689,0.06947279999999999,-174.3295272
35,349,144.864,-6.912,-171.314,22.021,0.9076392,-10.433360799999994
35,408,-184.766,-9.403,50.63,-18.227,0.7889616,-160.9770384
35,409,94.647,-14.181,-94.515,-2.783,0.1100304,-16.721969599999994
35,482,-173.622,-11.874,11.406,14.251,0.23186160000000003,-159.6071384
35,483,-165.465,-10.551,-44.291,50.432,0.060048,-169.814952
35,583,78.786,-24.155,-59.789,-57.98,0.0289008,-63.109099199999996
36,340,78.432,-7.484,-64.454,-2.973,0.0059688,3.5269688000000143
36,346,-185.616,-11.079,-44.541,60.106,0.1426896,-180.9873104
36,349,143.495,-8.786,-182.426,34.035,0.8958024,-12.786197599999987
36,408,-191.894,-11.643,60.718,-27.762,0.7514136,-169.8295864
36,409,91.737,-13.563,-96.609,-2.586,0.06467039999999999,-20.9563296
36,482,-174.269,-14.004,-4.665,32.564,0.2380176,-160.1359824
36,483,-172.655,-8.334,-56.007,65.415,0.0331416,-171.54785840000002
36,583,74.597,-28.14,-36.285,-74.646,0.0752544,-64.3987456
37,340,72.759,-8.744,-61.2,-2.786,0.0,0.028999999999997694
37,346,-188.752,-13.382,-45.54,65.447,0.11035439999999999,-182.1166456
37,349,137.615,-6.233,-180.902,34.546,0.8337456,-14.140254399999982
37,408,-184.343,-9.157,52.968,-22.254,1.0631304000000001,-161.72286959999997
37,409,98.162,-14.827,-98.236,-3.114,0.052653599999999995,-17.962346399999998
37,482,-167.107,-12.749,-11.071,29.847,0.3119976,-160.76800239999997
37,483,-176.989,-10.48,-62.395,69.782,0.0485784,-180.0334216
37,583,69.705,-26.085,-36.304,-78.218,0.0986688,-70.80333120000002
38,340,72.575,-9.151,-62.469,-2.635,0.0066888,-1.6733111999999943
38,346,-189.417,-12.265,-39.683,59.061,0.0953928,-182.2086072
38,349,139.459,-6.967,-177.897,26.833,0.8387064,-17.733293600000003
38,408,-185.596,-7.773,35.174,-9.797,1.0226879999999998,-166.969312
38,409,94.258,-16.091,-94.505,-5.659,0.061207199999999996,-21.935792799999994
38,482,-168.65,-13.156,-2.635,23.554,0.1448208,-160.7421792
38,483,-171.547,-12.095,-52.535,62.832,0.028670400000000002,-173.3163296
38,583,64.123,-29.002,-40.946,-71.403,0.0193464,-77.20865359999999
39,340,75.792,-9.102,-64.281,-1.86,0.006760799999999999,0.5557607999999917
39,346,-190.506,-14.056,-39.831,60.854,0.0668952,-183.47210480000004
39,349,143.427,-6.217,-164.223,16.263,0.8598888,-9.890111200000032
39,408,-199.915,-9.605,57.142,-20.759,1.1071872,-172.0298128
39,409,97.499,-15.536,-96.262,-2.843,0.0818712,-17.060128800000008
39,482,-179.825,-12.336,-1.431,25.962,0.2483136,-167.38168640000004
39,483,-171.139,-10.615,-53.309,62.836,0.0360072,-172.19099280000003
39,583,67.211,-30.669,-38.537,-72.075,0.057340800000000004,-74.01265919999999
40,340,73.912,-7.959,-60.291,-3.35,0.018957599999999998,2.330957600000006
40,346,-191.558,-12.184,-33.387,53.56,0.0679032,-183.5010968
40,349,140.103,-8.164,-174.151,25.525,0.9188999999999999,-15.76809999999999
40,408,-195.674,-8.224,57.624,-23.942,0.9428688000000001,-169.2731312
40,409,97.464,-14.067,-97.634,-4.105,0.0854784,-18.25652160000001
40,482,-169.512,-13.031,-13.638,33.282,0.21920399999999998,-162.679796
40,483,-169.499,-9.324,-47.499,52.455,0.0541512,-173.8128488
40,583,67.091,-24.023,-50.198,-62.061,0.0906264,-69.1003736
41,340,74.281,-8.232,-63.619,-3.175,0.0103536,-0.734646399999993
41,346,-179.365,-11.136,-38.234,52.396,0.121788,-176.217212
41,349,140.237,-6.756,-188.292,37.57,0.9175032,-16.323496800000008
41,408,-197.614,-11.539,47.607,-13.475,0.6261551999999999,-174.3948448
41,409,95.636,-16.02,-93.234,-4.847,0.07939439999999999,-18.385605599999995
41,482,-171.629,-13.253,-13.578,33.371,0.24924960000000002,-164.83975039999999
41,483,-174.733,-11.445,-48.24,55.097,0.0487368,-179.2722632
41,583,72.467,-27.243,-49.765,-67.03,0.04014,-71.53086
42,340,83.989,-8.314,-64.688,-5.596,0.0,5.391000000000009
42,346,-193.271,-11.084,-38.008,59.6,0.1079928,-182.6550072
42,349,144.562,-7.249,-191.577,41.659,0.9224927999999999,-11.682507199999982
42,408,-195.761,-10.911,48.538,-14.48,0.9295199999999999,-171.68448
42,409,92.234,-14.422,-94.441,-4.358,0.0632592,-20.923740800000004
42,482,-174.158,-13.518,-3.367,24.903,0.1748304,-165.9651696
42,483,-171.524,-11.777,-58.545,67.638,0.04014,-174.16786
42,583,82.283,-27.505,-47.054,-71.773,0.058838400000000006,-63.99016159999999
43,340,89.088,-9.228,-71.753,-4.576,0.0038232,3.5348231999999995
43,346,-190.972,-11.506,-37.185,52.16,0.1571256,-187.3458744
43,349,142.957,-6.91,-186.63,36.491,0.894024,-13.197975999999999
43,408,-197.397,-9.47,58.847,-20.894,0.8344223999999999,-168.0795776
43,409,93.506,-15.111,-93.717,-5.572,0.0562968,-20.837703200000004
43,482,-173.377,-13.451,0.001,22.113,0.2584584,-164.4555416
43,483,-172.061,-6.471,-55.521,55.992,0.047635199999999996,-178.0133648
43,583,71.048,-25.579,-47.641,-64.936,0.1134144,-66.99458560000001
44,340,78.549,-9.257,-66.252,-3.532,0.0,-0.4919999999999938
44,346,-190.054,-9.998,-37.022,55.781,0.12494160000000001,-181.16805839999998
44,349,141.923,-6.428,-189.208,38.556,0.9162216,-14.240778399999996
44,408,-201.022,-10.806,61.291,-19.774,0.6580584,-169.65294160000002
44,409,93.254,-15.01,-93.674,-2.356,0.0559584,-17.730041600000007
44,482,-170.565,-12.083,-10.609,27.552,0.3238488,-165.3811512
44,483,-173.045,-11.683,-48.367,60.799,0.059803199999999994,-172.23619679999996
44,583,71.093,-27.386,-44.662,-69.457,0.031125600000000003,-70.38087439999998
45,340,80.768,-8.848,-67.439,-4.444,0.0,0.037000000000008804
45,346,-194.556,-10.54,-41.077,66.593,0.1199376,-179.4600624
45,349,138.613,-5.763,-197.88,46.025,1.0013831999999998,-18.003616800000003
45,408,-194.611,-9.361,51.437,-15.043,0.987768,-166.590232
45,409,99.841,-14.822,-97.126,-3.769,0.1065816,-15.769418400000013
45,482,-175.318,-13.23,-12.02,36.021,0.3030192,-164.24398080000003
45,483,-174.91,-7.37,-61.197,67.601,0.0552672,-175.8207328
45,583,56.612,-27.568,-34.029,-78.297,0.048816,-83.233184
46,340,84.813,-7.891,-65.542,-3.605,0.0,7.774999999999995
46,346,-190.839,-8.842,-39.223,54.085,0.17200079999999998,-184.64699919999998
46,349,135.943,-5.505,-198.307,44.222,0.9856872000000001,-22.66131279999997
46,408,-205.129,-10.095,70.934,-30.686,0.8730791999999999,-174.1029208
46,409,99.771,-14.68,-93.957,-4.204,0.0718344,-12.998165599999986
46,482,-170.426,-12.267,1.738,21.836,0.3023856,-158.81661439999996
46,483,-175.353,-11.911,-47.539,58.993,0.0305784,-175.7794216
46,583,69.84,-25.435,-48.888,-66.592,0.0803304,-70.9946696
